H,K,L,Mult,wi,Ai,mu_i,intensity,L_gamma_i,G_sigma2_i,a=2.856980,b=2.856980,c=14.131260,alpha=90.000000,beta=90.000000,gamma=120.000000
0.0,0.0,-2.0,2,227.4716890923249,0.9156470176648863,12.528069849252125,44.01738171808367,1.6775143649114663,2.899677260201472
0.0,0.0,-3.0,2,2319.5790952983116,0.5903970150094628,18.839445463088932,3849.317177413591,1.2929143000913137,0.011647062284683275
0.0,0.0,4.0,2,859.9599584440125,0.9998855545223598,25.20910022424805,149.9916740385473,1.8262817626124959,0.10189999481760482
0.0,0.0,-5.0,2,23.729890619956272,0.7120686061301928,31.659035503963167,126.85850422984447,1.0850939711149055,0.0005
-1.0,0.0,0.0,6,1373.4825921597187,0.9580661068818966,36.30974648777392,526.2505710425532,0.8453866361195665,0.5570772171001874
0.0,0.0,-6.0,2,1969.536326720942,0.9614816350917629,38.21372956941146,554.8774942251991,1.1509361834043659,0.9438809573391167
0.0,-1.0,-2.0,12,2547.4186600933494,0.9255707279730904,38.55433877606264,2459.869532688866,0.5311922593910184,0.005219535730782751
-1.0,0.0,3.0,12,140.1986783540332,0.9220860087535404,41.21393069828585,66.10757405300156,1.105648176045728,0.02275333115309607
0.0,-1.0,4.0,12,4696.786392096193,0.5636457479332642,44.71730634024786,12762.443693342506,0.5199295066964358,0.005385137269273228
0.0,0.0,-7.0,2,3545.4062733734995,0.5728920592406073,44.90114686459916,29177.2919082788,0.29920676329426654,0.0005
-1.0,0.0,-5.0,12,1287.6328112097756,0.6458018523825321,48.9274494929208,1872.363097056565,0.5167387186231913,0.017895261454827293
0.0,0.0,8.0,2,58.721104341468774,0.7463310673863932,51.754106682271626,101.45835872711669,0.555070542562518,0.006061700169742197
0.0,-1.0,6.0,12,50.353553639890784,0.8976477608256119,53.733899029740925,109.4378997318228,0.8227213700279588,0.0005
0.0,0.0,9.0,2,1152.3656165162233,0.684149600868107,58.81222185412818,1542.0239594214672,0.4490976283111387,0.021809827622375016
0.0,-1.0,7.0,12,706.5116464601134,0.7562493030188038,59.05912466568925,1112.8577612921722,0.363602803564256,0.011341655199650807
